texto,y_true,y_pred,score_1,score_3,score_4,score_max
costa rico observatorio nacional recurso humano salud monitorear tendencia fuerza laboral apoyar diálogo asociación profesional ministerio salud ccss empleador privado académico parte interesado estimación existente basar principalmente consideración viabilidad preocupación ccss espacio formación política colegio médico lugar previsión necesidad demanda previsto simulación perfil necesario posible escenario reforma conducirían conjunto recurso humano adecuado resolver principal reto sistema larga lista esperar servicio salud indicador establecer objetivo nacional,3,3,-1.0223241462864392,0.30189472550519764,-0.39100645157273106,0.30189472550519764
llevar cabo ejercicio planificación maestra atención primario contexto proyecto banco mundial objetivo determinar adaptar red establecimiento atención primario región sanigest international 2014 base autoridad local desarrollar implementar plan reestructuración red público permanecer abierto considerar probar modelo prestación servicio geografía país bajo densidad población plantear desafío único prestación servicio salud,3,3,-0.9484879592716975,1.1588159046590427,-1.3257576747876725,1.1588159046590427
estándar calidad indicador marcos seguimiento desarrollado atención primario deber él atención hospitalario procedimental susceptible estandarización medición fortaleza atención primario integralidad coordinación continuidad difícil definir medir,3,3,-1.028337776942283,0.7655147902699075,-0.8974274498857816,0.7655147902699075
escuela pensar detenidamente diseño aprendizaje tender anclar diseño pequeño cantidad enfoqu definir forma organizar tiempo agencia marco implicar pedagogía discreto lograr objetivo enseñanza aprendizaje específico secuencio estudio combinación pedagógico ofrecer forma fructífero comprender combinar enfoque pedagógico establecido crear diseño aprendizaje efectivo,4,4,-0.8642520277402734,-1.423199238732813,1.1208000364542205,1.1208000364542205
inversión costoso plazo corto plazo rar predecir resultado claro identificable política tener desfás temporal probablemente producir profesor soler inspirar confianza público político probable resistencia reforma eficaz padre malo opinión sistema educativo soler opinión positivo escuela hijo profesor,4,4,-0.9690070149410822,-0.7533280501340296,0.6381590457193871,0.6381590457193871
política nacional salud 2009 trasladar mujer caso embarazo riesgo consolido embarazo riesgo conglomerado hospital regional 1953 1992 mujer groenlandiar luz comunidad local año 2000 común mujer abandonarar comunidad luz mujer sentir aislado ciudad enfermera médico hospital groenlandés,3,3,-0.9481734667985795,1.1339738728536881,-1.2772927703125427,1.1339738728536881
odm dejar alianza mundial esencial asegurar progreso erradicación pobrezar tal odm poderoso herramienta impulsar opinión público torno ideal central importancia consenso conciencia subestimar él considerar gobernabilidad democrático mundo plenamente integrado requerir compromiso compartido prioridad global gobierno público general ayuda asignado país miembro comité asistencia desarrollo cad organización cooperación desarrollo económico ocde servicio social básico aumentar 61 mil millón 174 mil millones 2009 reducir 138 mil millón 2010 visto ajuste fiscal país proporción asignación ayudo servicio social básico mostrar aumento constante 155 2000 212 2009 disminuir 156 2010,1,1,0.1117694838790888,-0.5533103881493151,-0.600670330641083,0.1117694838790888
programa dirigido hogar pobre niño 5 16 año anciano persona discapacidad mujer embarazado lactant cubrir 58 millón niño tercio 15 año contribuido reducción prevalencia bajo tallar edad aumento masa muscular niño beneficiario banco mundial 2009b resultado informado estudio utilizar dato experimental shamah et 2007 tasa anemiar disminuido comparación grupo control nutrición basado leche enriquecido,1,1,0.3568264427336044,-0.4443627534558209,-0.9036420336313383,0.3568264427336044
cambio crear sinergia interacción formación profesional eapi formación profesor primario apoyar desarrollo aprendizaje niños fomentar cooperación profesor transición niño jardín infancia escuela primario profesor estudiar quinto año desear obtener certificación nivel creado vía articulación sector formación profesional educativo sector educación superior apoyar estudiante oportunidad formación considerar calificación trabajo maestro preescolar fase preparatorio,4,4,-1.441827169276469,-2.042273421274503,2.281420714729636,2.281420714729636
información resultado aprendizaje estudiant recopilar encuesta internacional encuesta muestreo seguimiento nacional peridodiek peilings onderzoek ppon jaarlijks peilingsonderzoek het onderwijsniveau jpon encuesta longitudinal cohortes carrera escolar cohort onderzoek onderwijsloopbanen cool resultado prueba estandarizado informado escuela ejemplo resultado probar finalización escuela secundario lvs cito resultado exámén finalización escuela secundario dato desempeño estudiant complementar amplio gamar dato demográfico administrativo contextual recopilado ministerio educación ciencio cultura directamente escuela evaluación sistema dato registro bron basado ​​en número único estudiante,4,4,-1.4323741178490315,-1.1658115316198334,1.4360066734931671,1.4360066734931671
documento concluir método acelerar desplegar norma sanidad público personal garantizar plenamente despliegue insuficiencia faltar coincidencia requisito proveedor tic usuario cercano particular cuestión suponer obstáculo rápido lanzamiento servicio sanidad electrónico nación emergente país soler requerir lanzamiento servicio ágil publicación norma,3,3,-0.8054226678947887,0.08949548297352555,-0.3422649773579129,0.08949548297352555
actualizar continuamente conocimiento materia impartir esperar profesor trabajen clase multicultural integrar alumno necesidad especial estar alfabetizado evaluación trabajen planificar equipo asumir función liderazgo asesorar profesionalmente padr tarea capítulo definir conocimiento aptitud atributo carácter necesario enseñanza eficaz conocimiento pedagógico contenido habilidad comunicativo organizativo autoeficacia motivación dato ocde entender perjuicio estatus alto golán jerusalén asentamiento israelí cisjordania virtud derecho internacional,4,4,-1.2235222070327205,-1.0822542298303457,1.2263546871254793,1.2263546871254793
conducir capacidad alto costo camar caso situación empeorar suministro local limitado combinar instalación redes transporte deficiente aviación médico desarrollado período soviético extinguir completo transición faltar financiación,3,3,-0.6648867083179376,0.013615556964180486,-0.3445875731553314,0.013615556964180486
heterogeneidad sustancial país eu-silc tasa entrada salido pobreza infantil país escandinavo tender combinar tasa bajo entrada salido país sur europa tender tasa alto entrada salido pobrezar evento ingreso nivel hogar crecimiento relativo ingreso empleado resultar predictor importante transición pobreza seguido evento empleo cambio número trabajador adulto evento demográfico relativamente raro relación transiciones pobreza infantil eu-silc,1,1,1.4408739915665632,-1.0794875467218823,-1.378081137850646,1.4408739915665632
pobreza aumentar población activo pobre paro demostrar tasa pobreza 105 trabajan explicar importante número trabajador remunerado trabajar jornada completo jubilado contrario ver disminuir nivel pobreza relativo medida bajar ingreso medio comparar composición hogar tasa pobrezar elevado aumentado familia hijo familia hijo ver especialmente afectado pobreza umbral pobreza 60 renta mediano disponible año ajustado tamaño hogar,1,1,2.2727891388004124,-1.855237603709121,-1.5582921294371401,2.2727891388004124
2011 número muerte infantil estimado región 236 millón representar 46 número muerte infantil mundo medido disminuido mortalidad niño mayor mortalidad neonatal aumentado proporción muerte menor 5 año término mortalidad neonatal país tasa superior 25 muerte 1000 nacido vivo afganistar 362 pakistán 356 india 323 myanmar 299 nepal 270 bangladesh 264,3,3,-0.7312036042289431,0.5468408583998527,-0.8912141343202802,0.5468408583998527
estudiante pobre costa rico posibilidad llegar universidad brecho oportunidad mayoría país ocde impulsor clave mejorar sistema educativo mejorar rápidamente impulso concertado expandir educación año alto expectativa profesional maestro liderazgo mejorar escuela sólido sistema información evaluación guiar reforma logrado ganar impulso necesario costa rico papel nivelación campo juego niño familia desfavorecido particularmente crítico,4,4,-0.730631430142189,-1.5795498909606724,1.2258666621269647,1.2258666621269647
texto dinámico normalmente fracción texto disponible momento desconocer extensión texto disponible matemático comprender matemática fundamental preparación joven vida sociedad moderno proporción problema situación encontrar vida diario incluido contexto profesional requerir nivel comprensión matemático razonamiento matemático herramienta matemático,4,4,-0.8438855649138775,-0.39039372276578016,0.17545626360607283,0.17545626360607283
piloto programa 2010 apoyar proyecto alcance beneficio depender puntuación obtenido pruebo selección universitario psu incluir mínimo pago 100 derechos matrícula estudiante superar puntuación corte determinado incluir estipendio mensual superar puntaje corte alto semestre estudiar extranjero superar puntaje corte alto indicio gracias iniciativa nota medio psu estudiant acceder formación profesor aumentado 2011 iniciativo campaña elegir educar busca promover docencia diverso acción seguimiento situación social docenciar beca persona experiencia educación querer incorporar él docencia intervención escuela entregar información docencio sensibilizar agente escolar importancia docenciar profesión,4,4,-0.9203107314684849,-0.8746853560765595,0.7173092576612301,0.7173092576612301
acceso escuela ampliado inversión infraestructuro escolar contratación docente educación superior número proveedor aumentar rápidamente ley consagra derecho niño educación gratuito obligatorio aumentar matriculación acercar objetivo gobierno educación primario universal comprender año escolaridad,4,4,-1.3056305494333214,-1.2093373630659299,1.3795529599869127,1.3795529599869127
universidad id diversificar financiación sacar partido 600 investigador comercialización investigación actividad crucial resultado sustancial limitado 2008 fundación investigación desarrollo technion participar directamente puesto marcha empresa ámbito equipo médico células madre embrionario ambiente energía alternativo sistema imagen facultad firmar acuerdo licencio,4,3,-1.1388736876781862,0.18783224399801268,-0.12115974824168188,0.18783224399801268
docente evaluado entrevista desempeño laboral director escuelar generalmente año evaluación incluir observación salón clás escuela secundario consultar compañero profesor estudiant escuela realizar entrevista evaluación anual independiente entrevistar trabajo,4,4,-1.2940675673530562,-1.2281373636262132,1.3915383587780767,1.3915383587780767
pauta nacional fumar consumo alcohol actividad físico dieto espera personal atención primario aconseje paciente hábito estilo vida ofrecer asesoramiento apoyo remisión paciente requerir atención plazo responsabilidad paciente transfiere municipio desarrollado plan atención responsabilidad arreglo atención primario contexto atención plazo anciano variable,3,3,-1.4966297870543004,1.5657836500986155,-1.27854412190681,1.5657836500986155
hungrir ley educación público 2011 legislo expresamente enfoque escuela integral encargar ministro responsable educación ambiente desarrollar programa green kindergartir eco-school país base promoción parecer número jardines infancia verde aumentado 633 176 jardín infancia 700 escuela formar programa eco-schools 146 escuela hunger informe informal 2014 finlandiar incluido plan eds estrategia general eds proporcionar escuela modelo ejemplo apoyo práctico elaborar plan ds hallazgo consistente comentario proporcionado miembro nir informe nacional informal,4,4,-1.1680884631417099,-0.8296157512079334,0.7897569214315987,0.7897569214315987
evolución economío continuara escenario referencia crisis esperar tasa ubicar 359 2008 357 2009 2010 353 2011 resultadir región tasa pobreza calórico promedio nacional tasa pobreza monetario promedio nacional caso región adamaouo noroeste región tasa pobreza calórico relativamente bajo 1154 región golpeado término pobreza monetario infantil tasa pobreza monetario 645 contrario región sur tasa pobreza calórico promedio nacional diferenciar pobreza monetario región,1,1,0.9895787290864879,-0.9248624916769461,-1.2437830889780197,0.9895787290864879
desafío relacionado radicar contratación docente calificar establecimiento privado problema abordar inspección institucional periódico actualmente instituto capacitación desarrollo mauricio mitd trabajar red 150 empresa proyecto 1000 aprendiz inscribir año seguir curso esquema representar 30 ciento capacitación previo empleo gráfico mostrar formación aprendiz contribuir mejorar empleabilidad joven,4,4,-0.6658585084945486,-0.7189960157981317,0.2844185562837117,0.2844185562837117
autor desear expresar gratitud miembro consejo asesor innocenti report card 12 proporcionar visión general descriptivo evolución serie indicador bienestar infantil tiempo 20078-201231 32 país ue-28 islandia noruego suiza turquía atención centrar indicador clave resultado niño adolescente esperar haber ver afectado crisis efecto relacionado economía real corto plazo incluir pobreza monetario infantil privación material bienestar subjetivo transición edad adulto incluir educación empleo comparar resultado país clasificamos cambio experimentar indicador periodo analizado,1,1,0.6961901954764145,-0.8582415838919641,-0.8216870404662406,0.6961901954764145
facilitar acceso atención sanitario básico ampliar educación sanitario disponer remedio sencillo rentable reevaluar servicio atención sanitario primario incluir servicio atención sanitario reproductivo facilitar adecuado tiempo mujer gobierno garantizar participación comunidad planificación política sanitario especialmente referir atención plazo anciano discapacitado infectado vih enfermedad endémico dicho participación promover él programa supervivencia infantil salud maternar programa apoyo lactancia maternar programa detección precoz tratamiento cáncer aparato reproductor programa prevención infección vih enfermedad transmisión sexual,3,3,-1.4279887606443422,1.6373991787528124,-1.401276500460225,1.6373991787528124
faltar marco regulatorio gobernanza simplificado institución educación terciario incluido efp educación superior generar duplicación incoherencia actualmente 27 estudiante secundario superior matricular escuela formación profesional cabo año obtener diplomo formación profesional certificado estudio secundario superior acceso universidad año experiencia profesional graduado escuela formación profesional técnica agrícola obtener título ingeniero instituto formación profesional accesibl graduado programa secundario superior,4,4,-1.5234016240000676,-1.5608110344750354,1.8307910913052392,1.8307910913052392
preparar joven enfrentar desafío contemporáneo significar revisar actualizar pedagogía utilizar docente aumento informe docente escuela innovar escuela seguir vistas medida lugar resistente innovación abordar importancia desafío implementar pedagogía documento reúnir destacado experto reflexionar área clave pedagogía particular capítulo abordo dimensión pedagógico conjunto ofrecer marco conceptual acción,4,4,-1.0036150109765003,-1.0414084826135952,0.8596586222978775,0.8596586222978775
exigir adopción responsabilidad claro financiación inversión tener panorama general reducir intervenir nivel gobierno decisión clave materio asistencia sanitario ocurrir ejemplo financiación construcción hospital equipamiento alto coste país polonia ocde 2010a zukowski nfz deber desempeñar papel coordinación incluido planificación necesidad plazo prevención supervisión financiero calidad,3,3,-1.0489420939639889,0.5485122392548425,-0.5693525760141586,0.5485122392548425
colaboración institución enseñanza superior limitado haber intento establecer necesidad colectivo región materio infraestructura innovación escuela superior universidad coordinir acción satisfacer dicho necesidad necesario modernizar industria tradicional sector servicio existente mejorar capacidad innovación inversión gobierno nacional centrar componente investigación sistema desgravación fiscal industrio,4,4,-1.0570235830021872,-0.7277997976436843,0.7235039926465433,0.7235039926465433
independientemente enfoque adoptar aumentar cobertura necesitar renovado ambición visión estratégico autoridad peruano lograr cu convertir él principio rector político salud perú panorama atención médico fragmentado gobierno tratar cobertura universal objetivo común,3,3,-1.0538621111683906,0.8006946211124206,-0.8563997246434545,0.8006946211124206
apoyar atención continuo coordinado permitir cálculo indicador calidad grupo paciente específico p ej tasa control glucémico adecuado diabético control glucémico adecuado diabético mencionado anteriormente ejemplo aplicar incentivo financiero desarrollar ejemplo manejo enfermedad crónico basado ​​en experiencia país ocde apoyar prestación atención médico preventivo promoción salud basado población sentar bás especialista atención primario asuman roles liderazgo sistema salud local nacional,3,3,-1.6795310127026408,2.0321428152951166,-1.5813746990125537,2.0321428152951166
amplio cartera actividad universidad conectado programa campus saludable unidad móvil centro educación capacitación investigación energía renovable eficiencia energético cetrear presentado tema energío renovable eficiencia energético 25 millón niño edad escolar malasia llevado cabo programa 150 000 miembro público centro comunitario proyecto reciclaje pequeño escala traído mejora tangible comunidad aldea programa actual pequeño escala fragmentado institución educación superior,4,4,-0.9659992470009354,-0.743391926648898,0.5973784697232052,0.5973784697232052
2007 gobierno central financiar directamente 03 gasto salud transferencia específico gasto salud ascender 56 gasto gasto presupuestario salud realizar gobierno condado condado pobre ofrecer nivel atención población local gobierno provincial proporcionar subsidio oferta hospital,3,3,-0.7228919323008388,0.8198713458295068,-1.176045429592307,0.8198713458295068
grupo recibir beneficio sa relacionado desempleo superponar sustancialmente grupo recibir beneficio sa relacionado costo viviendo cappellari jenkins argumentar opción incluir hb definición beneficio sa importancia práctico complicación adicional beneficio basado ​​en contribución seguro social función recurso so trabajador desempleado mayoría persona recibir seguro social recibir complemento sa idealmente gustar identificar persona familia recibir so complemento sa beneficio seguro resultar imposible práctico,1,1,-0.07491244999424895,-0.29651856843221647,-0.5636062771910654,-0.07491244999424895
5 millón muerte producir año epidemia principal enfermedad infeccioso -como vihsido tuberculosis malario hepatitis viral- ocurrir país ingreso bajo medio tiempo 80 muerte 2013 enfermedad transmisibl -como enfermedad cardiovascular cáncer enfermedad respiratorio crónico diabetes- producir país ingreso bajo medio faltar acceso medicamento esencial factor contribuir muerte haber él evitar,3,3,-1.1198446057937002,1.158339295518826,-1.217095178931349,1.158339295518826
implicación tratar él cautela caso necesitar investigación contexto específico número suficiente país confianza consecuencia enfoque específico área potencial investigación evaluación líder escolar incluir percepción líder escolar proceso evaluación separado fin desarrollo rendición cuenta efecto estándar liderazgo escolar profesional estándar referencia evaluación efecto involucrar compañero evaluador proceso evaluación efecto encuesta cuestionario maestro padr estudiant fuente información forma fortalecer vínculo evaluación desarrollo profesional efecto resultado evaluación recompensar líder escolar exitoso recompensar financiero reflejar marco gobernanza específico país asignación responsabilidad sistema educativo grado descentralización existencia currículo estándar nacional cultura general evaluación tener él enfoque evaluar líder escolar capítulo 3,4,4,-1.0903754520318667,-1.3654497157522272,1.3109152261151922,1.3109152261151922
resultado prosperidad incluir medida rendimiento académico logro educativo actitud escuela aprendizaje salud bienestar fundamento éxito desarrollo acumulativo selección institucional bás éxito describir continuación descripción proceso efecto asociado proceso camino prosperidad educativo disponible anexo 5a1 ejemplo 2 5 año desarrollo niños ver afectado compromiso padr niño relación intrafamiliar calidad cuidado hogar centro infancio,4,4,-0.8397133105461659,-0.9697553484768711,0.7053909525384287,0.7053909525384287
relevante medir longevidad promedio población conjunto recopilar utilizar estándar establecido esperanzo vida medir nacer distinto edad expectativa vida medir tiempo promedio persona esperar vivir función tasa mortalidad específico edad prevalecer actualmente esperanza vida nacer estimación esperanzo vida determinado cohorte tasa mortalidad específico edad cohorte nacimiento particular antemano medida esperanzo vido nacer referir persona nacido ocde calcular promedio ponderado esperanza vida hombre mujer indicador esperanzo vida cumplir serie criterio caracterizar indicador ideal cuadro 51 excepción disponibilidad información desagregado grupo población,3,3,-0.9532877517390594,1.1023606672810222,-1.2479819695998482,1.1023606672810222
país alumno segregado vía edad temprano reflejar noción niño alcanzar nivel clase mundial pís mostrar selección relacionado disparidad social contrario país estonia canadá finlandia japón padre profesor comprometido creencia alumno alcanzar alto nivel,4,4,-0.7249287972382628,-0.9823616306037992,0.6698084845963604,0.6698084845963604
país incluido austria bélgica canadá chile italia japón país bajo españa brindar incentivo fiscal explícito capacitación deducibilidad estándar costo capacitación salario pagado aprendiz aprendiz lección evaluación reciente mostrar efectividad incentivo fiscal depender diseño ejemplo diseño complejo reducir tasa aceptación generar reclamo alivio laxo nivel óptimo conducir alto tasa incumplimiento,4,3,-0.8190514988457052,-0.012649446141405812,-0.3017516269344011,-0.012649446141405812
resultado hospital contrastar resultado indicador farmacéutico prueba menor consumo país recorte elevado gasto indicar país recorte elevado gasto capaz proteger volumen producto farmacéutico consumido documento proporcionado visión general literatura reciente examina vínculo recesión económico resultado sanitario asistencia sanitario resumido principal instrumento político país ocde utilizado reformar sistema sanitario reducir gasto sanitario,3,3,-1.0793063419321494,0.9574639177494038,-0.9716801159679896,0.9574639177494038
significar asegurar escuela cumplir política educativo nacional materia administrativo técnica legal asesorar director cumplimiento norma planificación gestión evaluación escolar supervisor escolar contacto regular escuela visitar año solicitar variedad informe ejemplo hora llegado asistencia 2010 mep aclarar función supervisor escolar garantizar coherencia práctico supervisión escuela evitar interferencia innecesario limitar liderazgo autonomía escolar mep 2014 iniciativa 2012 educación papeleo educación papeleo buscar identificar proceso control requisito simplificar él eliminar él,4,4,-1.1540634066572775,-1.128362394818862,1.1459456062443887,1.1459456062443887
usar enfoque diferenciado llegar estudiant etapa proceso estudio utilizar ejercicio evaluación desempeño incluido sesión periódico retroalimentación persona comunidad empresarial ex alumno empresario estudiant realizar seguimiento encuesta ex alumno carrera empresarial construir ampliar vínculo investigación enseñanza ejemplo estudiante doctorado trabajen tema investigación relacionado educación empresarial reconocer curso obligatorio reducir interés genuino espíritu empresarial esfuerzo equipo interdisciplinario educación empresarial permitir persona concentrar él gusta tiempo familiarizar él conocimiento asociar él forma resolver problema crear producto servicio,4,4,-0.9914585821196567,-1.1811758642782322,1.065670334329364,1.065670334329364
teoría docente estatus permanente despedido ejemplo resultado medido disciplinario recibido evaluación insuficiente consecutivo práctico despedir docente permanente resultar difícil raro ocurrir carrera docente prever etapa diferenciado asociado nivel competencia rol responsabilidad determinado escuela,4,4,-0.9395148443581229,-0.8756303250422925,0.7747368142164346,0.7747368142164346
