texto,y_true,y_pred,score_1,score_3,score_4,score_max
función temporal realizar él petición director centro dirección centro autonomir distribuir función específico temporal profesor centro país personal apoyo aprendizaje soler ayudar profesor labor docente prestar apoyo alumno contribuir actividad general centro relacionado aprendizaje personal apoyo aprendizaje común kazajstán ayudant laboratorio asignatura físico químico biología informático,4,4,-1.0435838625527505,-0.6853440200811549,0.6284848333918125,0.6284848333918125
fuente estadística salud ocde 2014 mayorir país ocde implementado cobertura sanitario universal población país informar 2012 significativo población asegurado grecia méxico unidos,3,3,-0.8734105866744315,0.5904502972475183,-0.7758791471228327,0.5904502972475183
cifra mitad corresponder madre 15 24 año mitad madre 25 29 año ir organización registro civil 2010 embarazo deseado aborto clandestino conllevar considerable riesgo salud servicio rutinario atención sanitario aborto hosseini-chavoshi 2012 adolescente país desarrollo riesgos salud asociado embarazo deseado incluir mayor tasa anemiar parto prematuro peso nacer p£rez-lópez 2011 caso embarazo deseado llegar término riesgo niño incluir nacimiento mortinato pesar nacer disfunción mental físico muerte neonatal negligencia marston cleland 2003a,3,3,-0.6815936007677907,0.5359539792085446,-0.8790039760548941,0.5359539792085446
ministerio otorgar licencia funcionamiento escuela desarrollo política garantizar derecho educación libertad educación proponer cambio marco legal regir educación desarrollar componente obligatorio currículo monitoreo desempeño escolar estudiantil asigna distribuir subsidio escolar diferenciar grado autonomiar escuela municipal gestión privado subvencionado matriculado 50 alumno incluido restricción administrativo financiero laboral escuela gestión privado pleno autonomía escuela municipal alto nivel autonomiar mitad decisión afectar práctica educativo tomar nivel escuela mitad restante nivel municipal,4,4,-0.9647905568189732,-1.0355443881912252,0.9110407276016226,0.9110407276016226
general implementación sólido sistemático estrategia participación paciente programa alfabetización salud reducir daño agregado 15 retorno inversión problema seguridad medicamento adir entorno sorprendente intervención dirigido dispensación administración medicamento ocupar lugar comparativamente opción proporcionada encuesta estudio útil destacar valor enfoque interprofesional seguridad medicamento,3,3,-0.7866304049944439,0.22306437104562785,-0.4740950655845182,0.22306437104562785
mortalidad tratable muerte evitar él atención médico oportuna eficaz proporcionar medido impacto atención salud salud población esperanzo vida ver afectado prevalencia enfermedad logro médico gay et tasa mortalidad tratable finlandia hombre alto país nórdico mujer bajo islandio resultado variar ampliamente enfermedad enfermedad sistema circulatorio cáncer junto representar 80 mortalidad tratable finlandia ocde,3,3,-1.3348509691034391,1.4776446834734478,-1.245911789103844,1.4776446834734478
sistema educativo esloveno combinar programa escolar aprendizaje trabajar 16 alumno secundario superior participar 60 matriculado programa orientación profesional reforma efp 2002 permitir 20 plan estudio flexible función necesidad condición local autoridad deber introducir incentivo suficiente garantizar participación determinación plar estudio programa estudio basado trabajo dato internacional sugerir resultado laboral titulado educación secundario superior profesional tender correspondientemente favorable participación programa aprendizaje especialmente elevado,4,4,-1.0272039777222806,-0.997332425932254,0.9331595894084508,0.9331595894084508
trabajador extranjero soler venir lugar lejano filipino ejemplo forma apoyo comunitario proporcionada directamente ministerio bienestar servicio social fondo salud obligación nhi atención institucional supervisado ministerio salud proporcionado combinación institución administrado gobierno establecimiento administrado fondo salud particular gobierno ministerio salud proponer reforma incluir cuidado plazo institucional doméstico responsabilidad fondo salud aumentar subsidio hogar ejemplo ampliación provisión en-cuidado tipo†hora apoyo doméstico fondo salud responsable atención plazo dudar beneficio potencial ejemplo mejorar atención atención preventivo,3,3,-0.591154659285252,0.3892180343960844,-0.7866951542689997,0.3892180343960844
costa rico observatorio nacional recurso humano salud monitorear tendencia fuerza laboral apoyar diálogo asociación profesional ministerio salud ccss empleador privado académico parte interesado estimación existente basar principalmente consideración viabilidad preocupación ccss espacio formación política colegio médico lugar previsión necesidad demanda previsto simulación perfil necesario posible escenario reforma conducirían conjunto recurso humano adecuado resolver principal reto sistema larga lista esperar servicio salud indicador establecer objetivo nacional,3,3,-0.8530871053369418,0.12216459148138051,-0.30762698909779174,0.12216459148138051
llevar cabo ejercicio planificación maestra atención primario contexto proyecto banco mundial objetivo determinar adaptar red establecimiento atención primario región sanigest international 2014 base autoridad local desarrollar implementar plan reestructuración red público permanecer abierto considerar probar modelo prestación servicio geografía país bajo densidad población plantear desafío único prestación servicio salud,3,3,-0.7936683921785761,0.6509378392057734,-0.8867085405375621,0.6509378392057734
estándar calidad indicador marcos seguimiento desarrollado atención primario deber él atención hospitalario procedimental susceptible estandarización medición fortaleza atención primario integralidad coordinación continuidad difícil definir medir,3,3,-0.8104134151271133,0.44871605391875824,-0.6718769290643527,0.44871605391875824
escuela pensar detenidamente diseño aprendizaje tender anclar diseño pequeño cantidad enfoqu definir forma organizar tiempo agencia marco implicar pedagogía discreto lograr objetivo enseñanza aprendizaje específico secuencio estudio combinación pedagógico ofrecer forma fructífero comprender combinar enfoque pedagógico establecido crear diseño aprendizaje efectivo,4,4,-0.749480062899288,-0.8991876605395499,0.6177429756468751,0.6177429756468751
inversión costoso plazo corto plazo rar predecir resultado claro identificable política tener desfás temporal probablemente producir profesor soler inspirar confianza público político probable resistencia reforma eficaz padre malo opinión sistema educativo soler opinión positivo escuela hijo profesor,4,4,-0.7868222245471018,-0.6048118720510851,0.3434828968735959,0.3434828968735959
política nacional salud 2009 trasladar mujer caso embarazo riesgo consolido embarazo riesgo conglomerado hospital regional 1953 1992 mujer groenlandiar luz comunidad local año 2000 común mujer abandonarar comunidad luz mujer sentir aislado ciudad enfermera médico hospital groenlandés,3,3,-0.75567544169416,0.5721793767238315,-0.8264852491781344,0.5721793767238315
odm dejar alianza mundial esencial asegurar progreso erradicación pobrezar tal odm poderoso herramienta impulsar opinión público torno ideal central importancia consenso conciencia subestimar él considerar gobernabilidad democrático mundo plenamente integrado requerir compromiso compartido prioridad global gobierno público general ayuda asignado país miembro comité asistencia desarrollo cad organización cooperación desarrollo económico ocde servicio social básico aumentar 61 mil millón 174 mil millones 2009 reducir 138 mil millón 2010 visto ajuste fiscal país proporción asignación ayudo servicio social básico mostrar aumento constante 155 2000 212 2009 disminuir 156 2010,1,1,-0.03533277356635389,-0.4040328373197727,-0.49135458490888234,-0.03533277356635389
programa dirigido hogar pobre niño 5 16 año anciano persona discapacidad mujer embarazado lactant cubrir 58 millón niño tercio 15 año contribuido reducción prevalencia bajo tallar edad aumento masa muscular niño beneficiario banco mundial 2009b resultado informado estudio utilizar dato experimental shamah et 2007 tasa anemiar disminuido comparación grupo control nutrición basado leche enriquecido,1,1,0.11114243905274135,-0.3543656610571712,-0.6672960508252146,0.11114243905274135
cambio crear sinergia interacción formación profesional eapi formación profesor primario apoyar desarrollo aprendizaje niños fomentar cooperación profesor transición niño jardín infancia escuela primario profesor estudiar quinto año desear obtener certificación nivel creado vía articulación sector formación profesional educativo sector educación superior apoyar estudiante oportunidad formación considerar calificación trabajo maestro preescolar fase preparatorio,4,4,-1.1400389217136397,-1.3439918033768286,1.3582125851592237,1.3582125851592237
información resultado aprendizaje estudiant recopilar encuesta internacional encuesta muestreo seguimiento nacional peridodiek peilings onderzoek ppon jaarlijks peilingsonderzoek het onderwijsniveau jpon encuesta longitudinal cohortes carrera escolar cohort onderzoek onderwijsloopbanen cool resultado prueba estandarizado informado escuela ejemplo resultado probar finalización escuela secundario lvs cito resultado exámén finalización escuela secundario dato desempeño estudiant complementar amplio gamar dato demográfico administrativo contextual recopilado ministerio educación ciencio cultura directamente escuela evaluación sistema dato registro bron basado ​​en número único estudiante,4,4,-1.1262703560128569,-0.9112808853056905,0.934562063991055,0.934562063991055
documento concluir método acelerar desplegar norma sanidad público personal garantizar plenamente despliegue insuficiencia faltar coincidencia requisito proveedor tic usuario cercano particular cuestión suponer obstáculo rápido lanzamiento servicio sanidad electrónico nación emergente país soler requerir lanzamiento servicio ágil publicación norma,3,3,-0.610458775282664,-0.07590268438839015,-0.32763542476832413,-0.07590268438839015
actualizar continuamente conocimiento materia impartir esperar profesor trabajen clase multicultural integrar alumno necesidad especial estar alfabetizado evaluación trabajen planificar equipo asumir función liderazgo asesorar profesionalmente padr tarea capítulo definir conocimiento aptitud atributo carácter necesario enseñanza eficaz conocimiento pedagógico contenido habilidad comunicativo organizativo autoeficacia motivación dato ocde entender perjuicio estatus alto golán jerusalén asentamiento israelí cisjordania virtud derecho internacional,4,4,-0.9640860106818481,-0.7674418574172126,0.6517615920267498,0.6517615920267498
conducir capacidad alto costo camar caso situación empeorar suministro local limitado combinar instalación redes transporte deficiente aviación médico desarrollado período soviético extinguir completo transición faltar financiación,3,3,-0.5858099088968136,-0.032140635878746354,-0.3822498257210505,-0.032140635878746354
heterogeneidad sustancial país eu-silc tasa entrada salido pobreza infantil país escandinavo tender combinar tasa bajo entrada salido país sur europa tender tasa alto entrada salido pobrezar evento ingreso nivel hogar crecimiento relativo ingreso empleado resultar predictor importante transición pobreza seguido evento empleo cambio número trabajador adulto evento demográfico relativamente raro relación transiciones pobreza infantil eu-silc,1,1,0.8834202031860087,-0.7851385686774193,-0.9358340147701119,0.8834202031860087
pobreza aumentar población activo pobre paro demostrar tasa pobreza 105 trabajan explicar importante número trabajador remunerado trabajar jornada completo jubilado contrario ver disminuir nivel pobreza relativo medida bajar ingreso medio comparar composición hogar tasa pobrezar elevado aumentado familia hijo familia hijo ver especialmente afectado pobreza umbral pobreza 60 renta mediano disponible año ajustado tamaño hogar,1,1,1.4821204748512438,-1.1481124810437116,-1.1190617033321044,1.4821204748512438
2011 número muerte infantil estimado región 236 millón representar 46 número muerte infantil mundo medido disminuido mortalidad niño mayor mortalidad neonatal aumentado proporción muerte menor 5 año término mortalidad neonatal país tasa superior 25 muerte 1000 nacido vivo afganistar 362 pakistán 356 india 323 myanmar 299 nepal 270 bangladesh 264,3,3,-0.46136360119337066,0.15524299364422192,-0.6880015445445721,0.15524299364422192
estudiante pobre costa rico posibilidad llegar universidad brecho oportunidad mayoría país ocde impulsor clave mejorar sistema educativo mejorar rápidamente impulso concertado expandir educación año alto expectativa profesional maestro liderazgo mejorar escuela sólido sistema información evaluación guiar reforma logrado ganar impulso necesario costa rico papel nivelación campo juego niño familia desfavorecido particularmente crítico,4,4,-0.6991584789007352,-1.019890923702743,0.673402222413163,0.673402222413163
texto dinámico normalmente fracción texto disponible momento desconocer extensión texto disponible matemático comprender matemática fundamental preparación joven vida sociedad moderno proporción problema situación encontrar vida diario incluido contexto profesional requerir nivel comprensión matemático razonamiento matemático herramienta matemático,4,4,-0.6679938118300072,-0.3742686283408868,0.013078133519582757,0.013078133519582757
piloto programa 2010 apoyar proyecto alcance beneficio depender puntuación obtenido pruebo selección universitario psu incluir mínimo pago 100 derechos matrícula estudiante superar puntuación corte determinado incluir estipendio mensual superar puntaje corte alto semestre estudiar extranjero superar puntaje corte alto indicio gracias iniciativa nota medio psu estudiant acceder formación profesor aumentado 2011 iniciativo campaña elegir educar busca promover docencia diverso acción seguimiento situación social docenciar beca persona experiencia educación querer incorporar él docencia intervención escuela entregar información docencio sensibilizar agente escolar importancia docenciar profesión,4,4,-0.7250899216404998,-0.6946500073778994,0.3744655716142202,0.3744655716142202
acceso escuela ampliado inversión infraestructuro escolar contratación docente educación superior número proveedor aumentar rápidamente ley consagra derecho niño educación gratuito obligatorio aumentar matriculación acercar objetivo gobierno educación primario universal comprender año escolaridad,4,4,-1.0047527874496351,-0.8728202737821694,0.7816072666389249,0.7816072666389249
universidad id diversificar financiación sacar partido 600 investigador comercialización investigación actividad crucial resultado sustancial limitado 2008 fundación investigación desarrollo technion participar directamente puesto marcha empresa ámbito equipo médico células madre embrionario ambiente energía alternativo sistema imagen facultad firmar acuerdo licencio,4,3,-0.8109860614227892,-0.07524494069340074,-0.170372183906229,-0.07524494069340074
docente evaluado entrevista desempeño laboral director escuelar generalmente año evaluación incluir observación salón clás escuela secundario consultar compañero profesor estudiant escuela realizar entrevista evaluación anual independiente entrevistar trabajo,4,4,-1.0172973242319898,-0.932323430683258,0.8682261502981377,0.8682261502981377
pauta nacional fumar consumo alcohol actividad físico dieto espera personal atención primario aconseje paciente hábito estilo vida ofrecer asesoramiento apoyo remisión paciente requerir atención plazo responsabilidad paciente transfiere municipio desarrollado plan atención responsabilidad arreglo atención primario contexto atención plazo anciano variable,3,3,-1.1622272406941752,0.9786937533973062,-0.8927088989477627,0.9786937533973062
hungrir ley educación público 2011 legislo expresamente enfoque escuela integral encargar ministro responsable educación ambiente desarrollar programa green kindergartir eco-school país base promoción parecer número jardines infancia verde aumentado 633 176 jardín infancia 700 escuela formar programa eco-schools 146 escuela hunger informe informal 2014 finlandiar incluido plan eds estrategia general eds proporcionar escuela modelo ejemplo apoyo práctico elaborar plan ds hallazgo consistente comentario proporcionado miembro nir informe nacional informal,4,4,-0.8537256791388876,-0.6042504871761214,0.3920104502587012,0.3920104502587012
evolución economío continuara escenario referencia crisis esperar tasa ubicar 359 2008 357 2009 2010 353 2011 resultadir región tasa pobreza calórico promedio nacional tasa pobreza monetario promedio nacional caso región adamaouo noroeste región tasa pobreza calórico relativamente bajo 1154 región golpeado término pobreza monetario infantil tasa pobreza monetario 645 contrario región sur tasa pobreza calórico promedio nacional diferenciar pobreza monetario región,1,1,0.692038885249903,-0.6798658871737704,-0.8867873269584607,0.692038885249903
desafío relacionado radicar contratación docente calificar establecimiento privado problema abordar inspección institucional periódico actualmente instituto capacitación desarrollo mauricio mitd trabajar red 150 empresa proyecto 1000 aprendiz inscribir año seguir curso esquema representar 30 ciento capacitación previo empleo gráfico mostrar formación aprendiz contribuir mejorar empleabilidad joven,4,4,-0.6358157176374462,-0.4981530128463719,0.12116167087585422,0.12116167087585422
autor desear expresar gratitud miembro consejo asesor innocenti report card 12 proporcionar visión general descriptivo evolución serie indicador bienestar infantil tiempo 20078-201231 32 país ue-28 islandia noruego suiza turquía atención centrar indicador clave resultado niño adolescente esperar haber ver afectado crisis efecto relacionado economía real corto plazo incluir pobreza monetario infantil privación material bienestar subjetivo transición edad adulto incluir educación empleo comparar resultado país clasificamos cambio experimentar indicador periodo analizado,1,1,0.2727048430168235,-0.5923631724496211,-0.5751183986658936,0.2727048430168235
facilitar acceso atención sanitario básico ampliar educación sanitario disponer remedio sencillo rentable reevaluar servicio atención sanitario primario incluir servicio atención sanitario reproductivo facilitar adecuado tiempo mujer gobierno garantizar participación comunidad planificación política sanitario especialmente referir atención plazo anciano discapacitado infectado vih enfermedad endémico dicho participación promover él programa supervivencia infantil salud maternar programa apoyo lactancia maternar programa detección precoz tratamiento cáncer aparato reproductor programa prevención infección vih enfermedad transmisión sexual,3,3,-1.0595734211455476,0.895322370102832,-0.8891549040965346,0.895322370102832
faltar marco regulatorio gobernanza simplificado institución educación terciario incluido efp educación superior generar duplicación incoherencia actualmente 27 estudiante secundario superior matricular escuela formación profesional cabo año obtener diplomo formación profesional certificado estudio secundario superior acceso universidad año experiencia profesional graduado escuela formación profesional técnica agrícola obtener título ingeniero instituto formación profesional accesibl graduado programa secundario superior,4,4,-1.181112851938775,-1.132655539962388,1.2026314646166085,1.2026314646166085
preparar joven enfrentar desafío contemporáneo significar revisar actualizar pedagogía utilizar docente aumento informe docente escuela innovar escuela seguir vistas medida lugar resistente innovación abordar importancia desafío implementar pedagogía documento reúnir destacado experto reflexionar área clave pedagogía particular capítulo abordo dimensión pedagógico conjunto ofrecer marco conceptual acción,4,4,-0.7526435022899918,-0.7610238801759349,0.4639029004585128,0.4639029004585128
exigir adopción responsabilidad claro financiación inversión tener panorama general reducir intervenir nivel gobierno decisión clave materio asistencia sanitario ocurrir ejemplo financiación construcción hospital equipamiento alto coste país polonia ocde 2010a zukowski nfz deber desempeñar papel coordinación incluido planificación necesidad plazo prevención supervisión financiero calidad,3,3,-0.8013633786749002,0.20848948504165768,-0.4474878897268451,0.20848948504165768
colaboración institución enseñanza superior limitado haber intento establecer necesidad colectivo región materio infraestructura innovación escuela superior universidad coordinir acción satisfacer dicho necesidad necesario modernizar industria tradicional sector servicio existente mejorar capacidad innovación inversión gobierno nacional centrar componente investigación sistema desgravación fiscal industrio,4,4,-0.8481683239215689,-0.5428656276608287,0.3283913863073087,0.3283913863073087
independientemente enfoque adoptar aumentar cobertura necesitar renovado ambición visión estratégico autoridad peruano lograr cu convertir él principio rector político salud perú panorama atención médico fragmentado gobierno tratar cobertura universal objetivo común,3,3,-0.8133675948452371,0.4069104649005708,-0.623360463384714,0.4069104649005708
apoyar atención continuo coordinado permitir cálculo indicador calidad grupo paciente específico p ej tasa control glucémico adecuado diabético control glucémico adecuado diabético mencionado anteriormente ejemplo aplicar incentivo financiero desarrollar ejemplo manejo enfermedad crónico basado ​​en experiencia país ocde apoyar prestación atención médico preventivo promoción salud basado población sentar bás especialista atención primario asuman roles liderazgo sistema salud local nacional,3,3,-1.2171405060545615,1.158103740024362,-1.0306562367867627,1.158103740024362
amplio cartera actividad universidad conectado programa campus saludable unidad móvil centro educación capacitación investigación energía renovable eficiencia energético cetrear presentado tema energío renovable eficiencia energético 25 millón niño edad escolar malasia llevado cabo programa 150 000 miembro público centro comunitario proyecto reciclaje pequeño escala traído mejora tangible comunidad aldea programa actual pequeño escala fragmentado institución educación superior,4,4,-0.7836992359968662,-0.6286496603618706,0.3547037527800804,0.3547037527800804
2007 gobierno central financiar directamente 03 gasto salud transferencia específico gasto salud ascender 56 gasto gasto presupuestario salud realizar gobierno condado condado pobre ofrecer nivel atención población local gobierno provincial proporcionar subsidio oferta hospital,3,3,-0.5790766991719118,0.40478654333853537,-0.8223964626705066,0.40478654333853537
grupo recibir beneficio sa relacionado desempleo superponar sustancialmente grupo recibir beneficio sa relacionado costo viviendo cappellari jenkins argumentar opción incluir hb definición beneficio sa importancia práctico complicación adicional beneficio basado ​​en contribución seguro social función recurso so trabajador desempleado mayoría persona recibir seguro social recibir complemento sa idealmente gustar identificar persona familia recibir so complemento sa beneficio seguro resultar imposible práctico,1,1,-0.21482500654455566,-0.221549463195621,-0.4996289161215391,-0.21482500654455566
5 millón muerte producir año epidemia principal enfermedad infeccioso -como vihsido tuberculosis malario hepatitis viral- ocurrir país ingreso bajo medio tiempo 80 muerte 2013 enfermedad transmisibl -como enfermedad cardiovascular cáncer enfermedad respiratorio crónico diabetes- producir país ingreso bajo medio faltar acceso medicamento esencial factor contribuir muerte haber él evitar,3,3,-0.708636564090716,0.5928160112276379,-0.904466513112329,0.5928160112276379
implicación tratar él cautela caso necesitar investigación contexto específico número suficiente país confianza consecuencia enfoque específico área potencial investigación evaluación líder escolar incluir percepción líder escolar proceso evaluación separado fin desarrollo rendición cuenta efecto estándar liderazgo escolar profesional estándar referencia evaluación efecto involucrar compañero evaluador proceso evaluación efecto encuesta cuestionario maestro padr estudiant fuente información forma fortalecer vínculo evaluación desarrollo profesional efecto resultado evaluación recompensar líder escolar exitoso recompensar financiero reflejar marco gobernanza específico país asignación responsabilidad sistema educativo grado descentralización existencia currículo estándar nacional cultura general evaluación tener él enfoque evaluar líder escolar capítulo 3,4,4,-0.8493041670149161,-0.9964461359032917,0.7770751767917905,0.7770751767917905
resultado prosperidad incluir medida rendimiento académico logro educativo actitud escuela aprendizaje salud bienestar fundamento éxito desarrollo acumulativo selección institucional bás éxito describir continuación descripción proceso efecto asociado proceso camino prosperidad educativo disponible anexo 5a1 ejemplo 2 5 año desarrollo niños ver afectado compromiso padr niño relación intrafamiliar calidad cuidado hogar centro infancio,4,4,-0.6523870472432918,-0.7363034922925433,0.3458128684053807,0.3458128684053807
relevante medir longevidad promedio población conjunto recopilar utilizar estándar establecido esperanzo vida medir nacer distinto edad expectativa vida medir tiempo promedio persona esperar vivir función tasa mortalidad específico edad prevalecer actualmente esperanza vida nacer estimación esperanzo vida determinado cohorte tasa mortalidad específico edad cohorte nacimiento particular antemano medida esperanzo vido nacer referir persona nacido ocde calcular promedio ponderado esperanza vida hombre mujer indicador esperanzo vida cumplir serie criterio caracterizar indicador ideal cuadro 51 excepción disponibilidad información desagregado grupo población,3,3,-0.6300733287524514,0.4513613056753629,-0.8357772136492273,0.4513613056753629
país alumno segregado vía edad temprano reflejar noción niño alcanzar nivel clase mundial pís mostrar selección relacionado disparidad social contrario país estonia canadá finlandia japón padre profesor comprometido creencia alumno alcanzar alto nivel,4,4,-0.5883384463831097,-0.7256253685628039,0.2881947348731364,0.2881947348731364
país incluido austria bélgica canadá chile italia japón país bajo españa brindar incentivo fiscal explícito capacitación deducibilidad estándar costo capacitación salario pagado aprendiz aprendiz lección evaluación reciente mostrar efectividad incentivo fiscal depender diseño ejemplo diseño complejo reducir tasa aceptación generar reclamo alivio laxo nivel óptimo conducir alto tasa incumplimiento,4,3,-0.5558361965915694,-0.17105803739553072,-0.2892624635606782,-0.17105803739553072
resultado hospital contrastar resultado indicador farmacéutico prueba menor consumo país recorte elevado gasto indicar país recorte elevado gasto capaz proteger volumen producto farmacéutico consumido documento proporcionado visión general literatura reciente examina vínculo recesión económico resultado sanitario asistencia sanitario resumido principal instrumento político país ocde utilizado reformar sistema sanitario reducir gasto sanitario,3,3,-0.7529050677716226,0.46944251101889123,-0.7464013475485327,0.46944251101889123
significar asegurar escuela cumplir política educativo nacional materia administrativo técnica legal asesorar director cumplimiento norma planificación gestión evaluación escolar supervisor escolar contacto regular escuela visitar año solicitar variedad informe ejemplo hora llegado asistencia 2010 mep aclarar función supervisor escolar garantizar coherencia práctico supervisión escuela evitar interferencia innecesario limitar liderazgo autonomía escolar mep 2014 iniciativa 2012 educación papeleo educación papeleo buscar identificar proceso control requisito simplificar él eliminar él,4,4,-0.9646003755465583,-0.8210780803603178,0.7083781851572502,0.7083781851572502
usar enfoque diferenciado llegar estudiant etapa proceso estudio utilizar ejercicio evaluación desempeño incluido sesión periódico retroalimentación persona comunidad empresarial ex alumno empresario estudiant realizar seguimiento encuesta ex alumno carrera empresarial construir ampliar vínculo investigación enseñanza ejemplo estudiante doctorado trabajen tema investigación relacionado educación empresarial reconocer curso obligatorio reducir interés genuino espíritu empresarial esfuerzo equipo interdisciplinario educación empresarial permitir persona concentrar él gusta tiempo familiarizar él conocimiento asociar él forma resolver problema crear producto servicio,4,4,-0.8719921510900179,-0.764873537388846,0.574288766565018,0.574288766565018
teoría docente estatus permanente despedido ejemplo resultado medido disciplinario recibido evaluación insuficiente consecutivo práctico despedir docente permanente resultar difícil raro ocurrir carrera docente prever etapa diferenciado asociado nivel competencia rol responsabilidad determinado escuela,4,4,-0.8036955820474652,-0.7199915910041184,0.4827405806571664,0.4827405806571664
